Tweet,Match,Polarity
rt @invesdoctor: ちなみにあまり報道されていませんが、大阪府では小児用icuをつぶして成人covid-19の重症者を引き受けている施設があります。,[],neutral
"no space in hospitals, crematoriums in gujarat: horrific scenes from covid-19 crisis in state #kumbhcorona,… ","['horrific', 'crisis']",negative
rt @limping_chicken: new video aims to encourage covid vaccine take-up by deaf people from ethnic minorities ,"['encourage', 'deaf']",neutral
"rt @dammitdamini: 3 days completely off grid. first few things on my tl:• kumbh covid spike• people desperately seeking beds in icu, v…",['desperately'],negative
"currently, 10 nations that are home to less than half the world’s population have used three-quarters of covid-19 v… ",[],neutral
@nicknotfoundexp por los caso covid. sao paulo está hasta el pico. pero lo mejor es que bragarnik se esta bañando c… ,[],neutral
"rt @blogdonoblat: cpi da covid, já!leia resultado de enquete no blog",[],neutral
"rt @dhirendragbn: 24×7 twitter सेवा चलती रहेगी,जरूरतमंद  व्हाट्सएप 9458579800 पर संदेश प्रेषित कर सकते हैं।कई दिन से तबियत ठीक नहीं थी,टे…",[],neutral
"rt @claudiofmadan: #libertadparareynold vicente sánchez.priorizar los #presosdecastro, 1er paso del #compromisodemocrático con la liberta…",[],neutral
"rt @drtomfrieden: greenfield, mo lost one of its two family physicians when dr. michael bennett, a frontline doctor who urged masks and dis…",['lost'],negative
rt @pseudo_sapiens: so they should have by now &amp; should still) waive have wto/ip rules &amp; force pfizer &amp; moderna out of their monopoly on mr…,[],neutral
"rt @jecastelan: y en su gustada sección ""desafíos matemáticos"", aquí la explicación al 885% de las #vacunas#covid #covid19mx #vacunacovi…",[],neutral
la probabilidad de infección de covid-19 no es un riesgo teórico. toma todas las medidas de seguridad recomendadas. ,[],neutral
"we can’t address the record breaking covid cases today - 7,103 by doing a roadshow.iatf and doh should meet asap… ",['breaking'],negative
"rt @doctormacias: contra covid necesitamos ventilar: el virus se respira. si no es posible, se construye un limpiador del aire que atrape l…",['virus'],negative
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
important and urgent news for those wanting a vaccine  #covid-19 #coronavirus… ,"['important', 'urgent']",neutral
@medicoinquieto @alferdez cómo te vas a morir de otra cosa habiendo covid??? no se entiende! el patético “relax méd… ,[],neutral
"rt @bonnichics: el covid nos está quitando lo único que no se puede recuperar, la vida y el tiempo",[],neutral
"rt @facesofcovid: nichelle tukes, 47, of houston, texas, died of covid on sept. 5, 2020.""my daughter was 47 years old and loved working…","['died', 'loved']",neutral
"rt @univofdelhi: vice chancellor, prof. pc joshi amidst the rising #covid 19, cases appeals to the fraternity @univofdelhi to follow all pr…",['vice'],negative
@m_tony7011 i attempt to 🤣 i was learning for a year before covid so i need to get back into it!,[],neutral
"rt @tony73_: mismo periódico, daily mail, 12 abril 2.021:científicos del pentágono han descubierto un microchip que puede reconocer el co…",[],neutral
"rt @mateusno: onyx lorenzoni falando à cnn que o brasil é um dos países que mais tem curados pela covid-19.""é porque é o país com mais co…",[],neutral
rt @ippatel: up के निवासी जो covid+ हैं वे up govt का up home isolation एप्प install करें।आपके जनपद के cmo office में बने कंट्रोल रूम से…,['isolation'],negative
"rt @danadabee: ayer falleció por covid en talca diego alfonso díaz loyola, de 16 años,  alumno de 3ro medio del liceo  javiera carrera. die…",[],neutral
rt @oceanblue11oct: i hd covid n was admitted for 6 days. this picture will stay with me. for the ones reading this tweet- they are humans…,[],neutral
rt @bt_india: #covid_19 : india records highest daily surge of over 2 lakh cases#coronavirusindia #weekendcurfew,[],neutral
@tatonissimo @briatoro almeno non ti contagiano col covid.,[],neutral
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
rt @aarkibolbobolo: covid hotspot yahi banayenge ,[],neutral
padahal dia jugak yg start bawak covid balik sm lepas balik dari pru haritu 🙄 ,[],neutral
"rt @officeoflgjandk: in view of sharply rising cases of covid in j&amp;k, the govt has taken few important decisions ensuring safety of employe…","['sharply', 'important']",neutral
@raul_duarte1914 @_makavelijones @tabataamaralsp @joicehasselmann então pq vc não morre na linha de frente?? pq vc… ,[],neutral
rt @christianchena: algunos sostienen que no podés contagiarte de covid-19 comiendo un asado. si la carne es vacuna...🥺,[],neutral
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
rt @news4sa: homeless americans finally getting a chance at covid-19 shot  ,[],neutral
rt @iaim_ve: #buenastardes✈||  ¡el @iaim_ve les desea una feliz tarde!la prevención es clave para prevenir la propagación del covid-19.#…,[],neutral
"rt @osmarterra: como previmos em 15/02,o contágio da covid no rs caiu na semana seguinte.logo depois caiu número de internações em enfermar…",[],neutral
rt @drrajivguptaias: good news amid #covid_19 gloom !!today at sakkarbaug zoolioness dhari has given birth to four cubs. fathered by anko…,"['good', 'gloom']",neutral
rt @shekhargupta: kejriwal govt reverses hospital order after non-covid patients cry ‘do we not matter’@aneeshabedi reports#theprinthea…,['cry'],negative
rt @karyn_nishi: 学校運動会はcovid-19で「中止」だがオリンピックは開催ok。,[],neutral
rt @beatriz54973623: deus se for da sua vontade saiba que a sua filha está pronta para uma vida sem covid🙏,[],neutral
rt @t4recovery: 👇today's poll👇who do you hold more responsible for the campaign of covid fear by uk broadcasters?please vote now and rt…,['fear'],negative
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
rt @vtvcanal8: lucha contra la covid-19 | arriban a venezuela otras 50 mil dosis de vacunas rusas sputnik-v y un millón de tabletas del ant…,[],neutral
"rt @lisamarieboothe: vaccine passports, microchips, and lockdowns have nothing to do with fighting covid and everything to do with the gove…",[],neutral
"rt @jornalbsm: senado da itália aprova uso do tratamento precoce contra covid-19por 212 votos a 2, senadores entenderam que o tratamento…",[],neutral
"rt @elizmcisaac: urgent call for paid sick leave. more than 600 med students sign letter to on government: ""workers in ontario should not h…","['urgent', 'sick']",negative
"rt @wsa_92: después de decir: ""el sistema de salud se relajó"", a pesar de que en 2020 fallecieron +500 médicos argentinos con covid-19, alb…",[],neutral
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
@republic please stop all election rallies immediately and stop assembly of more than 4 people at one place.let th… ,[],neutral
rt @karyn_nishi: 学校運動会はcovid-19で「中止」だがオリンピックは開催ok。,[],neutral
"rt @liz_wheeler: black lives matter founder patrisse cullors: “while the covid-19 illness is tragic, what's more tragic is capitalism.”sh…","['illness', 'tragic']",negative
"rt @porqyoaa: #atención 🗣epa vecino, ayúdanos a cortar las cadenas de transmisión y ganemos la batalla al covid-19. máxima conciencia preve…",[],neutral
rt @robertfife: unreliable supply of moderna covid-19 vaccine disrupting provincial vaccination programs  ,['unreliable'],negative
@jimcramer sad part is they are doing the same thing with covid deaths. if you die they test you and if u have covi… ,"['sad', 'die']",negative
rt @cnnee: “estaba escrito en chino”: investigan en paraguay error al aplicar vacunas contra covid-19 de diferentes laboratorios en segunda…,['error'],negative
"rt @darrenplymouth: covid-19 is up to ten times more likely to cause a blood clot than having the jab, according to new research.of cours…",[],neutral
"rt @portna: ya estamos tarde para tomar decisiones. @pedropierluisi y @drcarlosmellado, tómense un tiempito hoy para estudiar esta breve il…",[],neutral
"leggete questo libro di #maurorango #movimentoippocrate... dico a voi medici da protocollo sanitario, da  tachipiri… ",[],neutral
rt @ijbrunissima: a covid está tirando de nós as únicas coisas que não podem ser recuperadas: a vida e o tempo.,[],neutral
rt @mygibbo: johnson claims vaccination success was 'because of greed.’97% of the funding for the development of the oxford/astrazeneca c…,['success'],positive
rt @gmmtv: “นนน-กรภัทร์ เกิดพันธุ์” ได้เข้ารับการตรวจหาเชื้อ covid-19 ผลตรวจว่าพบเชื้อ covid-19#gmmtv ,[],neutral
